Cripto;Precio;Fecha;RSI;Acción;Accion_estado;Ganancia%;Año
staked-ether;3101.0321759731987;2022-03-25 00:00:00.000;78.22511124274583;Vender;Vender;0.2078088435061396;2022
staked-ether;2991.655972793796;2022-04-18 00:00:00.000;27.634436156795303;Comprar;Comprar;0.0;2022
staked-ether;1534.704146609868;2022-07-19 00:00:00.000;73.63956038154251;Vender;Vender;-0.4870051367648851;2022
staked-ether;1464.8014477385705;2022-08-27 00:00:00.000;21.710103894006195;Comprar;Comprar;0.0;2022
staked-ether;1728.958661154188;2022-09-11 00:00:00.000;70.83889211318343;Vender;Vender;0.18033653217877132;2022
staked-ether;1310.9388934401532;2022-09-25 00:00:00.000;26.06464355416331;Comprar;Comprar;0.0;2022
staked-ether;1457.8601598032399;2022-10-26 00:00:00.000;74.53117574879836;Vender;Vender;0.11207331409440258;2022
staked-ether;1085.9204678159406;2022-11-10 00:00:00.000;24.70043326104073;Comprar;Comprar;0.0;2022
staked-ether;1310.5623673444422;2023-01-10 00:00:00.000;74.02952203693215;Vender;Vender;0.20686772759731942;2023
staked-ether;1438.9497286767892;2023-03-10 00:00:00.000;25.528989170681612;Comprar;Comprar;0.0;2023
staked-ether;1813.0436568577422;2023-03-24 00:00:00.000;73.80593020263636;Vender;Vender;0.259977065720675;2023
staked-ether;1882.6767013263689;2023-05-01 00:00:00.000;26.19897438328229;Comprar;Comprar;0.0;2023
staked-ether;1912.4432558157944;2023-05-29 00:00:00.000;70.09155148709489;Vender;Vender;0.0158107626595978;2023
staked-ether;1650.2583079683975;2023-06-15 00:00:00.000;26.927419457757622;Comprar;Comprar;0.0;2023
staked-ether;1933.60185016297;2023-07-01 00:00:00.000;71.45720263760766;Vender;Vender;0.1716964797731524;2023
staked-ether;1857.8891647901662;2023-07-28 00:00:00.000;20.55534132430796;Comprar;Comprar;0.0;2023
sui;1.0430039573926395;2023-05-30 00:00:00.000;29.758697597224696;Comprar;Comprar;0.0;2023
tether;0.9998470000000002;2016-02-24 00:00:00.000;5.079527909401804e-10;Comprar;Comprar;0.0;2016
tether;0.9999999999999998;2016-03-26 00:00:00.000;77.83251231499855;Vender;Vender;0.00015302341258172092;2016
tether;0.999999;2016-06-16 00:00:00.000;0.0;Comprar;Comprar;0.0;2016
tether;1.0;2016-07-11 00:00:00.000;87.83783783779121;Vender;Vender;1.000001000006634e-06;2016
tether;0.999999;2016-07-25 00:00:00.000;0.0;Comprar;Comprar;0.0;2016
tether;1.0;2016-08-24 00:00:00.000;75.89766157908429;Vender;Vender;1.000001000006634e-06;2016
tether;0.999993;2016-09-15 00:00:00.000;0.0;Comprar;Comprar;0.0;2016
tether;0.999998;2016-10-02 00:00:00.000;86.40776699032685;Vender;Vender;5.0000350002576965e-06;2016
tether;0.999997;2016-11-10 00:00:00.000;0.0;Comprar;Comprar;0.0;2016
tether;1.0;2016-11-24 00:00:00.000;100.0;Vender;Vender;3.000009000109216e-06;2016
tether;0.999996;2017-01-31 00:00:00.000;0.0;Comprar;Comprar;0.0;2017
tether;1.0;2017-02-16 00:00:00.000;87.50000000069389;Vender;Vender;4.00001599998312e-06;2017
tether;0.999906;2017-02-19 00:00:00.000;2.061855670050008;Comprar;Comprar;0.0;2017
tether;1.0;2017-03-05 00:00:00.000;79.74683544307267;Vender;Vender;9.40088368306391e-05;2017
tether;0.999912;2017-03-09 00:00:00.000;21.052631578920455;Comprar;Comprar;0.0;2017
tether;1.0;2017-03-23 00:00:00.000;100.0;Vender;Vender;8.800774468142869e-05;2017
tether;0.999898;2017-03-24 00:00:00.000;12.068965517205086;Comprar;Comprar;0.0;2017
tether;0.969046;2017-05-07 00:00:00.000;83.10238912593303;Vender;Vender;-0.03085514722501692;2017
tether;0.994773;2018-01-30 00:05:03.786;29.880221234433705;Comprar;Comprar;0.0;2018
tether;1.0239439329625994;2018-05-04 00:00:00.000;80.01109938586467;Vender;Vender;0.029324210611465507;2018
tether;0.9961335112915537;2018-08-05 00:00:00.000;24.82689643887727;Comprar;Comprar;0.0;2018
tether;0.9983033404929608;2018-10-31 00:00:00.000;73.26461161139848;Vender;Vender;0.0021782513857944164;2018
tether;0.9999131676622395;2019-01-26 00:00:00.000;19.34570500289982;Comprar;Comprar;0.0;2019
tether;1.0042886641339481;2019-05-21 00:00:00.000;70.63806390806579;Vender;Vender;0.0043758764392896055;2019
tether;0.9945842912070889;2020-09-04 00:00:00.000;21.83000473812406;Comprar;Comprar;0.0;2020
tether;1.0000330632486;2020-11-05 00:00:00.000;80.41185159430412;Vender;Vender;0.0054784416863231655;2020
tether;1.0004173027164918;2022-02-19 00:00:00.000;28.845623730883986;Comprar;Comprar;0.0;2022
tether;1.007302509145363;2023-03-13 00:00:00.000;71.73775863316128;Vender;Vender;0.006882334412025237;2023
tether;1.0010214146819667;2023-04-09 00:00:00.000;27.444398596955992;Comprar;Comprar;0.0;2023
usd-coin;0.9903074053049711;2018-11-05 00:00:00.000;29.83619361933573;Comprar;Comprar;0.0;2018
usd-coin;1.043464578265039;2018-11-15 00:00:00.000;71.62952078217373;Vender;Vender;0.05367744669514796;2018
usd-coin;1.0039358587187368;2018-12-07 00:00:00.000;25.2444228565913;Comprar;Comprar;0.0;2018
usd-coin;0.9945723829730875;2019-01-13 00:00:00.000;72.87954175806507;Vender;Vender;-0.009326766908793749;2019
usd-coin;1.0024126201545014;2019-02-26 00:00:00.000;26.555538825593302;Comprar;Comprar;0.0;2019
usd-coin;1.0158753568753032;2019-04-26 00:00:00.000;74.75236186331917;Vender;Vender;0.01343033442528574;2019
usd-coin;1.007717650515269;2019-05-11 00:00:00.000;27.11019149898999;Comprar;Comprar;0.0;2019
usd-coin;1.001138251798526;2019-11-11 00:00:00.000;70.48884423670364;Vender;Vender;-0.006529010098591526;2019
usd-coin;0.987916159084029;2022-07-01 00:00:00.000;26.913452440332463;Comprar;Comprar;0.0;2022
usd-coin;1.001560508760777;2022-07-15 00:00:00.000;79.0055742330556;Vender;Vender;0.013811242534385482;2022
usd-coin;0.9940326847381575;2022-11-10 00:00:00.000;28.96197449980643;Comprar;Comprar;0.0;2022
usd-coin;1.0065300652316405;2023-03-26 00:00:00.000;82.06325410587198;Vender;Vender;0.012572403991700565;2023
worldcoin-wld;1.7432575539811066;2023-08-12 00:00:00.000;29.20541888858368;Comprar;Comprar;0.0;2023
